Phone_Name,Price,Review_ID,Author,Location,Rating,Title,Review,Age
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-49be4785-421a-49cf-9b24-07513e71885f,Flipkart Customer, Ahmedabad,5,Just wow!,I got best nd lowest price 39487/- for iPhone xr 128 GB.,"Oct, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-7a6db546-8221-484e-920d-3a55d207f47c,Flipkart Customer, Navi Mumbai,5,Best in the market!,"Coming from a Pixel 3a, was planning to buy SE but they blew up with the Battery.Now coming to XRPROS -Great Single lens CameraPowerful SpeakersGenerous Battery Life(even the phone is bit old)A12 Bionic chip still kicks some solid competition effortlesslyiOS interface will not make you think of number of rams or screen refresh rate at all so smoothGreat HapticsPremium Build - Pretty much expected from AppleCONS -Keyboard is a little messy sometimes will take some time to get u...READ MORE","Jun, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-6e3ade3b-24e0-4d58-9651-bde461f13ddd,Lokesh Jangid, Bengaluru,5,Mind-blowing purchase,This is an amazing phone. Camera and performance is  awesome.,"May, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-58e496cf-28f3-4f7d-86c1-f1f581d36582,cherry P, Krishna District,5,Simply awesome,Osm Mobile 👌🏻👌🏻👌🏻😍😍,"Nov, 2019"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-daeeac7c-f600-4e03-a3d5-850fae21af88,Deepa Cheri, Guwahati,4,Pretty good,"So amazin....Blue colour is fresh+beautiful+awesome . And For me it's so ooooo pretty & fancy colour . Wow! Phone features , COD tho 👍, price value perfect , full screen wallpaper hd for mobile  and about battery life i can't describe . Aaaaaa.......lovely. And im Sorry for my photography but in real blue colour is so amazin , i meant it 🖖.","Oct, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-ac921694-a019-428a-841a-5bb3a2950283,Sanvidhan Sonone, Pune,5,"Just wow!, Great phone for new iPhone users","Excellent Product, Great fast delivery.it's my first iPhone and I switched from android to iPhone user and I am feeling super fast and smooth experiencereally great phone in the price segment and as an apple product.I love it","Jan, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-769169c9-7a17-43c8-bd77-2f61da88023c,Sumrendra Singh, Ghaziabad,5,Awesome,"Excellent camera, battery and performance! 👍","Feb, 2020"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-c326648c-679e-4a7e-a652-7093677d0085,Zain Abidi, Lucknow,5,Mind-blowing purchase,Best phone ever even best model in apple iphones battery beckup is soo good and phone size is also awesome,"Jun, 2021"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-ca5bebfe-4253-4cc2-b87d-29185efd09cd,Tania Biswas, Rajpur Sonarpur,5,Classy product,just awesome,"Nov, 2018"
"Apple iPhone XR (Yellow, 128 GB) (Includes EarPods, Power Adapter)","₹52,900",review-53354451-4084-4fe4-a2f1-d7c9741de189,Karthik Kommoju, Bengaluru,5,Perfect product!,"iPhone XR is a great mobile with liquid smooth performance from A12 Bionic chip. Battery backup is really good in this mobile compared to other iPhones. I am really doubtful about the display after reading many reviews but trust me this display is one of the best LCD displays I have even seen. But to full charge the mobile it takes minimum of 2 and half hours with in box charger and the build is solid and it looks premium. Just go for it guys, You will love it, it’s worth every penny u spent ...READ MORE","Oct, 2020"
